"id","type","x","y","z","vx","vy","vz","fz","fy","fz","TIMESTEP"
115,2,-0.405251,0.0306985,-0.298512,-1.3201,0.0990994,-0.994824,-0.142014,0,-0.142014,538000
116,2,-0.301988,0.0249725,-0.22896,-1.11779,0.0839121,-0.924745,-0.142014,0,-0.142014,538000
117,2,-0.190312,0.0164438,-0.179848,-1.09132,0.0819248,-0.0451602,-0.142014,0,-0.142014,538000
118,2,-0.118177,0.00798481,-0.103993,-0.718627,0.0539471,-0.888698,-0.142014,0,-0.142014,538000
120,2,0.00245425,-0.00134219,-0.0572657,0,0,-1.69605,-0.142014,0,-0.142014,538000
119,2,-0.0600473,0.00577873,-0.0610588,-0.764375,0.0573813,0.0229293,-0.142014,0,-0.142014,538000
121,2,-0.00103526,0.000455112,0.0487539,0,0,-0.817467,-0.142014,0,-0.142014,538000
122,2,0.0017226,0.0018104,0.102071,0,0,-0.0150093,-0.142014,0,-0.142014,538000
115,2,-0.432867,0.0327716,-0.314761,-1.45691,0.10937,-0.608773,-0.142014,0,-0.142014,539000
116,2,-0.324343,0.0266507,-0.249417,-1.11779,0.0839121,-1.12095,-0.142014,0,-0.142014,539000
117,2,-0.212138,0.0180823,-0.182712,-1.09132,0.0819248,-0.24136,-0.142014,0,-0.142014,539000
118,2,-0.13255,0.00906375,-0.123729,-0.718627,0.0539471,-1.0849,-0.142014,0,-0.142014,539000
120,2,0.00112469,-0.00124238,-0.0875311,-0.738684,0.0554528,0.725524,-0.142014,0,-0.142014,539000
119,2,-0.0753348,0.00692635,-0.0625618,-0.764375,0.0573813,-0.173271,-0.142014,0,-0.142014,539000
121,2,-0.00103526,0.000455112,0.030443,0,0,-1.01367,-0.142014,0,-0.142014,539000
122,2,0.0017226,0.0018104,0.0998095,0,0,-0.211209,-0.142014,0,-0.142014,539000
115,2,-0.462005,0.034959,-0.328898,-1.45691,0.10937,-0.804973,-0.142014,0,-0.142014,540000
116,2,-0.347316,0.0283753,-0.270999,-1.38391,0.10389,-0.324509,-0.142014,0,-0.142014,540000
117,2,-0.233964,0.0197208,-0.189501,-1.09132,0.0819248,-0.43756,-0.142014,0,-0.142014,540000
118,2,-0.146922,0.0101427,-0.147388,-0.718627,0.0539471,-1.2811,-0.142014,0,-0.142014,540000
120,2,-0.013649,-0.000133322,-0.0749821,-0.738684,0.0554528,0.529324,-0.142014,0,-0.142014,540000
119,2,-0.0906223,0.00807398,-0.0679887,-0.764375,0.0573813,-0.369471,-0.142014,0,-0.142014,540000
121,2,-0.00103526,0.000455112,0.00820817,0,0,-1.20987,-0.142014,0,-0.142014,540000
122,2,0.0017226,0.0018104,0.0936238,0,0,-0.407409,-0.142014,0,-0.142014,540000
115,2,-0.491145,0.0371465,-0.346927,-1.4634,0.109857,-0.925329,1.47356,0.0159059,1.47356,541000
116,2,-0.374994,0.0304531,-0.279451,-1.38391,0.10389,-0.520709,-0.142014,0,-0.142014,541000
117,2,-0.255791,0.0213593,-0.200214,-1.09132,0.0819248,-0.63376,-0.142014,0,-0.142014,541000
118,2,-0.16135,0.0112258,-0.17416,-0.847681,0.0636351,-0.342157,10.9033,0.192702,10.9033,541000
119,2,-0.10591,0.00922161,-0.0773396,-0.764375,0.0573813,-0.565671,-0.142014,0,-0.142014,541000
120,2,-0.0284227,0.000975733,-0.0663571,-0.738684,0.0554528,0.333124,-0.142014,0,-0.142014,541000
121,2,-0.00103526,0.000455112,-0.0179507,0,0,-1.40607,-0.142014,0,-0.142014,541000
122,2,0.0017226,0.0018104,0.0835141,0,0,-0.603609,-0.142014,0,-0.142014,541000
116,2,-0.402672,0.0325309,-0.291826,-1.38391,0.10389,-0.716909,-0.142014,0,-0.142014,542000
117,2,-0.277617,0.0229978,-0.214851,-1.09132,0.0819248,-0.82996,-0.142014,0,-0.142014,542000
118,2,-0.182254,0.012795,-0.17406,-1.05182,0.0789595,-0.0861706,-0.142014,0,-0.142014,542000
119,2,-0.121197,0.0103692,-0.0906145,-0.764375,0.0573813,-0.761871,-0.142014,0,-0.142014,542000
120,2,-0.0431964,0.00208479,-0.0616562,-0.738684,0.0554528,0.136924,-0.142014,0,-0.142014,542000
121,2,-0.00103526,0.000455112,-0.0480335,0,0,-1.60227,-0.142014,0,-0.142014,542000
122,2,0.0017226,0.0018104,0.0694804,0,0,-0.799809,-0.142014,0,-0.142014,542000
116,2,-0.43035,0.0346086,-0.308126,-1.38391,0.10389,-0.913109,-0.142014,0,-0.142014,543000
117,2,-0.299444,0.0246363,-0.233411,-1.09132,0.0819248,-1.02616,-0.142014,0,-0.142014,543000
118,2,-0.20329,0.0143742,-0.177745,-1.05182,0.0789595,-0.282371,-0.142014,0,-0.142014,543000
119,2,-0.136485,0.0115169,-0.107813,-0.764375,0.0573813,-0.958071,-0.142014,0,-0.142014,543000
121,2,-0.00103526,0.000455112,-0.0820404,0,0,-1.79847,-0.142014,0,-0.142014,543000
120,2,-0.05797,0.00319384,-0.0608792,-0.738684,0.0554528,-0.0592762,-0.142014,0,-0.142014,543000
122,2,0.0017226,0.0018104,0.0515227,0,0,-0.996009,-0.142014,0,-0.142014,543000
116,2,-0.458028,0.0366864,-0.32835,-1.38391,0.10389,-1.10931,-0.142014,0,-0.142014,544000
117,2,-0.32127,0.0262748,-0.255896,-1.09132,0.0819248,-1.22236,-0.142014,0,-0.142014,544000
118,2,-0.224327,0.0159534,-0.185354,-1.05182,0.0789595,-0.478571,-0.142014,0,-0.142014,544000
119,2,-0.151772,0.0126645,-0.128936,-0.764375,0.0573813,-1.15427,-0.142014,0,-0.142014,544000
121,2,-0.0117761,0.00126142,-0.0809824,-0.728645,0.0546991,0.588435,-0.142014,0,-0.142014,544000
120,2,-0.0727437,0.0043029,-0.0640262,-0.738684,0.0554528,-0.255476,-0.142014,0,-0.142014,544000
122,2,0.0017226,0.0018104,0.029641,0,0,-1.19221,-0.142014,0,-0.142014,544000
123,2,0.000306933,-0.00137764,0.0972524,0,0,-0.181387,-0.142014,0,-0.142014,544000
116,2,-0.487878,0.0389272,-0.342837,-1.52788,0.114698,-0.694684,-0.142014,0,-0.142014,545000
117,2,-0.347219,0.0282228,-0.266537,-1.35256,0.101537,-0.449974,-0.142014,0,-0.142014,545000
118,2,-0.245363,0.0175326,-0.196887,-1.05182,0.0789595,-0.674771,-0.142014,0,-0.142014,545000
119,2,-0.16706,0.0138121,-0.153983,-0.764375,0.0573813,-1.35047,-0.142014,0,-0.142014,545000
120,2,-0.0875174,0.00541195,-0.0710973,-0.738684,0.0554528,-0.451676,-0.142014,0,-0.142014,545000
121,2,-0.026349,0.0023554,-0.0711752,-0.728645,0.0546991,0.392235,-0.142014,0,-0.142014,545000
122,2,0.0017226,0.0018104,0.00383529,0,0,-1.38841,-0.142014,0,-0.142014,545000
123,2,0.000306933,-0.00137764,0.0916631,0,0,-0.377587,-0.142014,0,-0.142014,545000
117,2,-0.374271,0.0302535,-0.277498,-1.35256,0.101537,-0.646174,-0.142014,0,-0.142014,546000
118,2,-0.266399,0.0191118,-0.212344,-1.05182,0.0789595,-0.870971,-0.142014,0,-0.142014,546000
119,2,-0.182347,0.0149597,-0.182954,-0.764375,0.0573813,-1.54667,-0.142014,0,-0.142014,546000
120,2,-0.102291,0.00652101,-0.0820923,-0.738684,0.0554528,-0.647876,-0.142014,0,-0.142014,546000
121,2,-0.0409219,0.00344939,-0.065292,-0.728645,0.0546991,0.196035,-0.142014,0,-0.142014,546000
122,2,0.0017226,0.0018104,-0.0258944,0,0,-1.58461,-0.142014,0,-0.142014,546000
123,2,0.000306933,-0.00137764,0.0821499,0,0,-0.573787,-0.142014,0,-0.142014,546000
117,2,-0.401322,0.0322843,-0.292383,-1.35256,0.101537,-0.842374,-0.142014,0,-0.142014,547000
118,2,-0.287436,0.020691,-0.231724,-1.05182,0.0789595,-1.06717,-0.142014,0,-0.142014,547000
119,2,-0.203681,0.0165612,-0.186087,-1.12109,0.0841597,-0.0503899,-0.142014,0,-0.142014,547000
120,2,-0.117065,0.00763006,-0.0970113,-0.738684,0.0554528,-0.844076,-0.142014,0,-0.142014,547000
121,2,-0.0554948,0.00454337,-0.0633328,-0.728645,0.0546991,-0.000164717,-0.142014,0,-0.142014,547000
122,2,0.0017226,0.0018104,-0.0595481,0,0,-1.78081,-0.142014,0,-0.142014,547000
123,2,0.000306933,-0.00137764,0.0687126,0,0,-0.769987,-0.142014,0,-0.142014,547000
117,2,-0.428373,0.034315,-0.311192,-1.35256,0.101537,-1.03857,-0.142014,0,-0.142014,548000
118,2,-0.309643,0.0223581,-0.250206,-1.30363,0.0978636,-0.330416,-0.142014,0,-0.142014,548000
119,2,-0.226102,0.0182444,-0.189057,-1.12109,0.0841597,-0.24659,-0.142014,0,-0.142014,548000
120,2,-0.131838,0.00873912,-0.115854,-0.738684,0.0554528,-1.04028,-0.142014,0,-0.142014,548000
122,2,-0.000926882,0.00200929,-0.0868126,-0.765539,0.0574687,0.736096,-0.142014,0,-0.142014,548000
121,2,-0.0700677,0.00563735,-0.0652976,-0.728645,0.0546991,-0.196365,-0.142014,0,-0.142014,548000
123,2,0.000306933,-0.00137764,0.0513514,0,0,-0.966187,-0.142014,0,-0.142014,548000
117,2,-0.4569,0.0364565,-0.327177,-1.49244,0.112037,-0.637659,-0.142014,0,-0.142014,549000
118,2,-0.335716,0.0243154,-0.258775,-1.30363,0.0978636,-0.526616,-0.142014,0,-0.142014,549000
119,2,-0.248524,0.0199276,-0.19595,-1.12109,0.0841597,-0.44279,-0.142014,0,-0.142014,549000
120,2,-0.146612,0.00984817,-0.138621,-0.738684,0.0554528,-1.23648,-0.142014,0,-0.142014,549000
121,2,-0.0846406,0.00673133,-0.0711864,-0.728645,0.0546991,-0.392565,-0.142014,0,-0.142014,549000
122,2,-0.0162377,0.00315867,-0.0740521,-0.765539,0.0574687,0.539896,-0.142014,0,-0.142014,549000
123,2,0.000306933,-0.00137764,0.0300661,0,0,-1.16239,-0.142014,0,-0.142014,549000
124,2,-0.00178688,-0.00211842,0.0964756,0,0,-0.182564,-0.142014,0,-0.142014,549000
117,2,-0.486749,0.0386972,-0.341891,-1.49244,0.112037,-0.833859,-0.142014,0,-0.142014,550000
118,2,-0.361789,0.0262726,-0.271269,-1.30363,0.0978636,-0.722816,-0.142014,0,-0.142014,550000
119,2,-0.270946,0.0216108,-0.206767,-1.12109,0.0841597,-0.63899,-0.142014,0,-0.142014,550000
120,2,-0.161386,0.0109572,-0.165312,-0.738684,0.0554528,-1.43268,-0.142014,0,-0.142014,550000
121,2,-0.0992135,0.00782531,-0.0809992,-0.728645,0.0546991,-0.588765,-0.142014,0,-0.142014,550000
122,2,-0.0315484,0.00430804,-0.0652157,-0.765539,0.0574687,0.343696,-0.142014,0,-0.142014,550000
123,2,0.000306933,-0.00137764,0.0048569,0,0,-1.35859,-0.142014,0,-0.142014,550000
124,2,-0.00178688,-0.00211842,0.0908628,0,0,-0.378764,-0.142014,0,-0.142014,550000
118,2,-0.387861,0.0282299,-0.287687,-1.30363,0.0978636,-0.919016,-0.142014,0,-0.142014,551000
119,2,-0.293368,0.023294,-0.221509,-1.12109,0.0841597,-0.83519,-0.142014,0,-0.142014,551000
120,2,-0.179875,0.0123452,-0.17719,-1.08225,0.081244,0.00510743,-0.142014,0,-0.142014,551000
121,2,-0.113786,0.0089193,-0.094736,-0.728645,0.0546991,-0.784965,-0.142014,0,-0.142014,551000
122,2,-0.0468592,0.00545742,-0.0603033,-0.765539,0.0574687,0.147496,-0.142014,0,-0.142014,551000
123,2,0.000306933,-0.00137764,-0.0242763,0,0,-1.55479,-0.142014,0,-0.142014,551000
124,2,-0.00178688,-0.00211842,0.0813261,0,0,-0.574964,-0.142014,0,-0.142014,551000
118,2,-0.414274,0.0302127,-0.306132,-1.43785,0.107939,-0.539456,-0.142014,0,-0.142014,552000
119,2,-0.31579,0.0249772,-0.240174,-1.12109,0.0841597,-1.03139,-0.142014,0,-0.142014,552000
120,2,-0.20152,0.0139701,-0.17905,-1.08225,0.081244,-0.191093,-0.142014,0,-0.142014,552000
121,2,-0.128359,0.0100133,-0.112397,-0.728645,0.0546991,-0.981165,-0.142014,0,-0.142014,552000
123,2,0.000306933,-0.00137764,-0.0573336,0,0,-1.75099,-0.142014,0,-0.142014,552000
122,2,-0.06217,0.00660679,-0.0593149,-0.765539,0.0574687,-0.0487037,-0.142014,0,-0.142014,552000
124,2,-0.00178688,-0.00211842,0.0678653,0,0,-0.771164,-0.142014,0,-0.142014,552000
118,2,-0.443031,0.0323715,-0.318883,-1.43785,0.107939,-0.735656,-0.142014,0,-0.142014,553000
119,2,-0.338211,0.0266604,-0.262763,-1.12109,0.0841597,-1.22759,-0.142014,0,-0.142014,553000
120,2,-0.223165,0.0155949,-0.184833,-1.08225,0.081244,-0.387293,-0.142014,0,-0.142014,553000
121,2,-0.142932,0.0111073,-0.133982,-0.728645,0.0546991,-1.17736,-0.142014,0,-0.142014,553000
123,2,-0.00101667,-0.00127828,-0.0887082,-0.760618,0.0570993,0.748192,-0.142014,0,-0.142014,553000
122,2,-0.0774808,0.00775617,-0.0622505,-0.765539,0.0574687,-0.244904,-0.142014,0,-0.142014,553000
124,2,-0.00178688,-0.00211842,0.0504805,0,0,-0.967364,-0.142014,0,-0.142014,553000
118,2,-0.471788,0.0345303,-0.335557,-1.43785,0.107939,-0.931856,-0.142014,0,-0.142014,554000
119,2,-0.364049,0.0286,-0.276062,-1.38855,0.104238,-0.427899,-0.142014,0,-0.142014,554000
120,2,-0.24481,0.0172198,-0.19454,-1.08225,0.081244,-0.583493,-0.142014,0,-0.142014,554000
121,2,-0.157505,0.0122012,-0.15949,-0.728645,0.0546991,-1.37356,-0.142014,0,-0.142014,554000
123,2,-0.016229,-0.000136293,-0.0757058,-0.760618,0.0570993,0.551992,-0.142014,0,-0.142014,554000
122,2,-0.0927916,0.00890554,-0.0691101,-0.765539,0.0574687,-0.441104,-0.142014,0,-0.142014,554000
124,2,-0.00178688,-0.00211842,0.0291717,0,0,-1.16356,-0.142014,0,-0.142014,554000
125,2,0.00141004,-0.0014728,0.0753802,0,0,-0.191393,-0.142014,0,-0.142014,554000
119,2,-0.39182,0.0306848,-0.286582,-1.38855,0.104238,-0.624099,-0.142014,0,-0.142014,555000
120,2,-0.266455,0.0188447,-0.208172,-1.08225,0.081244,-0.779693,-0.142014,0,-0.142014,555000
121,2,-0.174423,0.0134713,-0.176759,-1.06858,0.0802179,0.0419618,-0.142014,0,-0.142014,555000
122,2,-0.108102,0.0100549,-0.0798936,-0.765539,0.0574687,-0.637304,-0.142014,0,-0.142014,555000
123,2,-0.0314414,0.00100569,-0.0666275,-0.760618,0.0570993,0.355792,-0.142014,0,-0.142014,555000
124,2,-0.00178688,-0.00211842,0.00393888,0,0,-1.35976,-0.142014,0,-0.142014,555000
125,2,0.00141004,-0.0014728,0.0695908,0,0,-0.387593,-0.142014,0,-0.142014,555000
119,2,-0.419591,0.0327696,-0.301025,-1.38855,0.104238,-0.820299,-0.142014,0,-0.142014,556000
120,2,-0.2881,0.0204696,-0.225727,-1.08225,0.081244,-0.975893,-0.142014,0,-0.142014,556000
121,2,-0.195795,0.0150756,-0.177881,-1.06858,0.0802179,-0.154238,-0.142014,0,-0.142014,556000
122,2,-0.123413,0.0112043,-0.0946012,-0.765539,0.0574687,-0.833504,-0.142014,0,-0.142014,556000
123,2,-0.0466537,0.00214768,-0.0614732,-0.760618,0.0570993,0.159592,-0.142014,0,-0.142014,556000
124,2,-0.00178688,-0.00211842,-0.0252179,0,0,-1.55596,-0.142014,0,-0.142014,556000
125,2,0.00141004,-0.0014728,0.0598774,0,0,-0.583793,-0.142014,0,-0.142014,556000
119,2,-0.447362,0.0348543,-0.319393,-1.38855,0.104238,-1.0165,-0.142014,0,-0.142014,557000
120,2,-0.309744,0.0220945,-0.247206,-1.08225,0.081244,-1.17209,-0.142014,0,-0.142014,557000
121,2,-0.217166,0.01668,-0.182928,-1.06858,0.0802179,-0.350438,-0.142014,0,-0.142014,557000
122,2,-0.138724,0.0123537,-0.113233,-0.765539,0.0574687,-1.0297,-0.142014,0,-0.142014,557000
124,2,-0.00178688,-0.00211842,-0.0582987,0,0,-1.75216,-0.142014,0,-0.142014,557000
123,2,-0.0618661,0.00328966,-0.0602428,-0.760618,0.0570993,-0.0366075,-0.142014,0,-0.142014,557000
125,2,0.00141004,-0.0014728,0.0462401,0,0,-0.779993,-0.142014,0,-0.142014,557000
126,2,0.00213294,-0.00165954,0.103923,0,0,-0.0487557,-0.142014,0,-0.142014,557000
119,2,-0.475883,0.0369954,-0.338038,-1.53288,0.115073,-0.599542,-0.142014,0,-0.142014,558000
120,2,-0.334429,0.0239475,-0.260851,-1.34114,0.100679,-0.408285,-0.142014,0,-0.142014,558000
121,2,-0.238538,0.0182844,-0.191898,-1.06858,0.0802179,-0.546638,-0.142014,0,-0.142014,558000
122,2,-0.154035,0.013503,-0.135788,-0.765539,0.0574687,-1.2259,-0.142014,0,-0.142014,558000
124,2,-0.00307779,-0.00202152,-0.0898062,-0.761189,0.0571422,0.753399,-2.41118,-0.0092958,-2.41118,558000
123,2,-0.0770784,0.00443165,-0.0629365,-0.760618,0.0570993,-0.232808,-0.142014,0,-0.142014,558000
125,2,0.00141004,-0.0014728,0.0286787,0,0,-0.976193,-0.142014,0,-0.142014,558000
126,2,0.00213294,-0.00165954,0.100986,0,0,-0.244956,-0.142014,0,-0.142014,558000
120,2,-0.361252,0.0259611,-0.270978,-1.34114,0.100679,-0.604485,-0.142014,0,-0.142014,559000
121,2,-0.25991,0.0198887,-0.204792,-1.06858,0.0802179,-0.742838,-0.142014,0,-0.142014,559000
122,2,-0.169345,0.0146524,-0.162268,-0.765539,0.0574687,-1.4221,-0.142014,0,-0.142014,559000
124,2,-0.0182957,-0.000879112,-0.0767818,-0.760896,0.0571202,0.553095,-0.142014,0,-0.142014,559000
123,2,-0.0922908,0.00557364,-0.0695541,-0.760618,0.0570993,-0.429008,-0.142014,0,-0.142014,559000
125,2,0.00141004,-0.0014728,0.00719331,0,0,-1.17239,-0.142014,0,-0.142014,559000
126,2,0.00213294,-0.00165954,0.0941256,0,0,-0.441156,-0.142014,0,-0.142014,559000
120,2,-0.388074,0.0279747,-0.28503,-1.34114,0.100679,-0.800685,-0.142014,0,-0.142014,560000
121,2,-0.281281,0.0214931,-0.22161,-1.06858,0.0802179,-0.939038,-0.142014,0,-0.142014,560000
122,2,-0.186115,0.0159113,-0.184592,-1.1208,0.0841378,0.0753581,-0.142014,0,-0.142014,560000
123,2,-0.107503,0.00671562,-0.0800958,-0.760618,0.0570993,-0.625208,-0.142014,0,-0.142014,560000
124,2,-0.0335136,0.000263292,-0.0676814,-0.760896,0.0571202,0.356895,-0.142014,0,-0.142014,560000
125,2,0.00141004,-0.0014728,-0.0182161,0,0,-1.36859,-0.142014,0,-0.142014,560000
126,2,0.00213294,-0.00165954,0.083341,0,0,-0.637356,-0.142014,0,-0.142014,560000
120,2,-0.414897,0.0299883,-0.303005,-1.34114,0.100679,-0.996885,-0.142014,0,-0.142014,561000
121,2,-0.302653,0.0230974,-0.242353,-1.06858,0.0802179,-1.13524,-0.142014,0,-0.142014,561000
122,2,-0.208531,0.0175941,-0.185047,-1.1208,0.0841378,-0.120842,-0.142014,0,-0.142014,561000
123,2,-0.122716,0.00785761,-0.0945614,-0.760618,0.0570993,-0.821408,-0.142014,0,-0.142014,561000
124,2,-0.0487316,0.0014057,-0.062505,-0.760896,0.0571202,0.160695,-0.142014,0,-0.142014,561000
125,2,0.00141004,-0.0014728,-0.0475494,0,0,-1.56479,-0.142014,0,-0.142014,561000
126,2,0.00213294,-0.00165954,0.0686324,0,0,-0.833556,-0.142014,0,-0.142014,561000
120,2,-0.44273,0.0320777,-0.320132,-1.47936,0.111055,-0.601185,-0.142014,0,-0.142014,562000
121,2,-0.326475,0.0248857,-0.257421,-1.32354,0.0993582,-0.383177,-0.142014,0,-0.142014,562000
122,2,-0.230947,0.0192768,-0.189425,-1.1208,0.0841378,-0.317042,-0.142014,0,-0.142014,562000
123,2,-0.137928,0.00899959,-0.112951,-0.760618,0.0570993,-1.01761,-0.142014,0,-0.142014,562000
125,2,0.00141004,-0.0014728,-0.0808068,0,0,-1.76099,-0.142014,0,-0.142014,562000
124,2,-0.0639495,0.0025481,-0.0612526,-0.760896,0.0571202,-0.0355048,-0.142014,0,-0.142014,562000
126,2,0.00213294,-0.00165954,0.0499998,0,0,-1.02976,-0.142014,0,-0.142014,562000
127,2,0.000789053,0.0016191,0.0901593,0,0,-9.81E-05,-0.142014,0,-0.142014,562000
120,2,-0.472317,0.0342988,-0.334117,-1.47936,0.111055,-0.797385,-0.142014,0,-0.142014,563000
121,2,-0.352946,0.0268729,-0.267046,-1.32354,0.0993582,-0.579377,-0.142014,0,-0.142014,563000
122,2,-0.253363,0.0209596,-0.197728,-1.1208,0.0841378,-0.513242,-0.142014,0,-0.142014,563000
123,2,-0.15314,0.0101416,-0.135265,-0.760618,0.0570993,-1.21381,-0.142014,0,-0.142014,563000
125,2,-0.00912284,-0.000682099,-0.0798414,-0.71505,0.0536786,0.572618,-0.142014,0,-0.142014,563000
124,2,-0.0791674,0.0036905,-0.0639242,-0.760896,0.0571202,-0.231705,-0.142014,0,-0.142014,563000
126,2,0.00213294,-0.00165954,0.0274431,0,0,-1.22596,-0.142014,0,-0.142014,563000
127,2,0.000789053,0.0016191,0.0881958,0,0,-0.196298,-0.142014,0,-0.142014,563000
121,2,-0.379416,0.0288601,-0.280595,-1.32354,0.0993582,-0.775577,-0.142014,0,-0.142014,564000
122,2,-0.275779,0.0226423,-0.209954,-1.1208,0.0841378,-0.709442,-0.142014,0,-0.142014,564000
123,2,-0.168353,0.0112836,-0.161502,-0.760618,0.0570993,-1.41001,-0.142014,0,-0.142014,564000
124,2,-0.0943853,0.00483291,-0.0705198,-0.760896,0.0571202,-0.427905,-0.142014,0,-0.142014,564000
125,2,-0.0234238,0.000391472,-0.0703505,-0.71505,0.0536786,0.376418,-0.142014,0,-0.142014,564000
126,2,0.00213294,-0.00165954,0.000962503,0,0,-1.42216,-0.142014,0,-0.142014,564000
127,2,0.000789053,0.0016191,0.0823084,0,0,-0.392498,-0.142014,0,-0.142014,564000
121,2,-0.405887,0.0308472,-0.298068,-1.32354,0.0993582,-0.971777,-0.142014,0,-0.142014,565000
122,2,-0.298195,0.0243251,-0.226104,-1.1208,0.0841378,-0.905642,-0.142014,0,-0.142014,565000
123,2,-0.184942,0.0125289,-0.184003,-1.11415,0.0836387,0.0762564,-0.142014,0,-0.142014,565000
124,2,-0.109603,0.00597531,-0.0810394,-0.760896,0.0571202,-0.624105,-0.142014,0,-0.142014,565000
125,2,-0.0377249,0.00146504,-0.0647837,-0.71505,0.0536786,0.180218,-0.142014,0,-0.142014,565000
126,2,0.00213294,-0.00165954,-0.0294421,0,0,-1.61836,-0.142014,0,-0.142014,565000
127,2,0.000789053,0.0016191,0.0724969,0,0,-0.588698,-0.142014,0,-0.142014,565000
121,2,-0.433209,0.0328982,-0.315398,-1.46051,0.10964,-0.583547,-0.142014,0,-0.142014,566000
122,2,-0.320611,0.0260078,-0.246179,-1.1208,0.0841378,-1.10184,-0.142014,0,-0.142014,566000
123,2,-0.207225,0.0142017,-0.184439,-1.11415,0.0836387,-0.119944,-0.142014,0,-0.142014,566000
124,2,-0.124821,0.00711772,-0.095483,-0.760896,0.0571202,-0.820305,-0.142014,0,-0.142014,566000
126,2,0.00213294,-0.00165954,-0.0637707,0,0,-1.81456,-0.142014,0,-0.142014,566000
125,2,-0.0520259,0.00253862,-0.0631408,-0.71505,0.0536786,-0.0159817,-0.142014,0,-0.142014,566000
127,2,0.000789053,0.0016191,0.0587614,0,0,-0.784898,-0.142014,0,-0.142014,566000
121,2,-0.462419,0.035091,-0.32903,-1.46051,0.10964,-0.779747,-0.142014,0,-0.142014,567000
122,2,-0.34311,0.0276969,-0.269606,-1.25335,0.0940889,-0.579372,6.10901,0.133026,6.10901,567000
123,2,-0.229508,0.0158745,-0.188799,-1.11415,0.0836387,-0.316144,-0.142014,0,-0.142014,567000
124,2,-0.140039,0.00826012,-0.113851,-0.760896,0.0571202,-1.0165,-0.142014,0,-0.142014,567000
126,2,-0.00252564,-0.00130982,-0.0845604,-0.768686,0.057705,0.713588,-0.142014,0,-0.142014,567000
125,2,-0.0663269,0.00361219,-0.065422,-0.71505,0.0536786,-0.212182,-0.142014,0,-0.142014,567000
127,2,0.000789053,0.0016191,0.041102,0,0,-0.981098,-0.142014,0,-0.142014,567000
128,2,-0.00100122,0.00241674,0.0803446,0,0,-0.0934893,-0.142014,0,-0.142014,567000
121,2,-0.491629,0.0372838,-0.346587,-1.46051,0.10964,-0.975947,-0.142014,0,-0.142014,568000
122,2,-0.370794,0.0297751,-0.277715,-1.38867,0.104247,-0.499006,-0.142014,0,-0.142014,568000
123,2,-0.251791,0.0175472,-0.197084,-1.11415,0.0836387,-0.512344,-0.142014,0,-0.142014,568000
124,2,-0.155257,0.00940252,-0.136142,-0.760896,0.0571202,-1.2127,-0.142014,0,-0.142014,568000
126,2,-0.0178994,-0.000155719,-0.0722501,-0.768686,0.057705,0.517388,-0.142014,0,-0.142014,568000
125,2,-0.0806279,0.00468576,-0.0716271,-0.71505,0.0536786,-0.408382,-0.142014,0,-0.142014,568000
127,2,0.000789053,0.0016191,0.0195185,0,0,-1.1773,-0.142014,0,-0.142014,568000
128,2,-0.00100122,0.00241674,0.0765133,0,0,-0.289689,-0.142014,0,-0.142014,568000
122,2,-0.398568,0.03186,-0.289656,-1.38867,0.104247,-0.695206,-0.142014,0,-0.142014,569000
123,2,-0.274074,0.01922,-0.209292,-1.11415,0.0836387,-0.708544,-0.142014,0,-0.142014,569000
124,2,-0.170475,0.0105449,-0.162358,-0.760896,0.0571202,-1.4089,-0.142014,0,-0.142014,569000
125,2,-0.0949289,0.00575933,-0.0817563,-0.71505,0.0536786,-0.604582,-0.142014,0,-0.142014,569000
126,2,-0.0332731,0.000998381,-0.0638639,-0.768686,0.057705,0.321188,-0.142014,0,-0.142014,569000
127,2,0.000789053,0.0016191,-0.00598899,0,0,-1.3735,-0.142014,0,-0.142014,569000
128,2,-0.00100122,0.00241674,0.068758,0,0,-0.485889,-0.142014,0,-0.142014,569000
122,2,-0.426341,0.033945,-0.305522,-1.38867,0.104247,-0.891406,-0.142014,0,-0.142014,570000
123,2,-0.296357,0.0208928,-0.225425,-1.11415,0.0836387,-0.904744,-0.142014,0,-0.142014,570000
124,2,-0.186995,0.0117851,-0.185185,-1.11299,0.0835521,0.08038,-0.142014,0,-0.142014,570000
125,2,-0.10923,0.0068329,-0.0958094,-0.71505,0.0536786,-0.800782,-0.142014,0,-0.142014,570000
126,2,-0.0486468,0.00215248,-0.0594016,-0.768686,0.057705,0.124988,-0.142014,0,-0.142014,570000
127,2,0.000789053,0.0016191,-0.0354205,0,0,-1.5697,-0.142014,0,-0.142014,570000
128,2,-0.00100122,0.00241674,0.0570787,0,0,-0.682089,-0.142014,0,-0.142014,570000
122,2,-0.454114,0.0360299,-0.325312,-1.38867,0.104247,-1.08761,-0.142014,0,-0.142014,571000
123,2,-0.31864,0.0225656,-0.245481,-1.11415,0.0836387,-1.10094,-0.142014,0,-0.142014,571000
124,2,-0.209255,0.0134561,-0.185539,-1.11299,0.0835521,-0.11582,-0.142014,0,-0.142014,571000
125,2,-0.123531,0.00790647,-0.113787,-0.71505,0.0536786,-0.996982,-0.142014,0,-0.142014,571000
127,2,0.000789053,0.0016191,-0.0687759,0,0,-1.7659,-0.142014,0,-0.142014,571000
126,2,-0.0640205,0.00330658,-0.0588633,-0.768686,0.057705,-0.0712116,-0.142014,0,-0.142014,571000
